State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change,parameter
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2021-04-03,Micrograms/cubic meter (LC),,1,100.0,16.7,16.7,0,65.0,155.0,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2024-08-08,pm25
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2021-04-06,Micrograms/cubic meter (LC),,1,100.0,15.5,15.5,0,63.0,155.0,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2024-08-08,pm25
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2021-04-08,Micrograms/cubic meter (LC),,1,100.0,6.3,6.3,0,35.0,155.0,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2024-08-08,pm25
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2021-04-10,Micrograms/cubic meter (LC),,1,100.0,9.9,9.9,0,52.0,155.0,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2024-08-08,pm25
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2021-04-13,Micrograms/cubic meter (LC),,1,100.0,5.0,5.0,0,28.0,155.0,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2024-08-08,pm25
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2021-04-16,Micrograms/cubic meter (LC),,1,100.0,3.8,3.8,0,21.0,155.0,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2024-08-08,pm25
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2021-04-19,Micrograms/cubic meter (LC),,1,100.0,6.6,6.6,0,37.0,155.0,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2024-08-08,pm25
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2021-04-22,Micrograms/cubic meter (LC),,1,100.0,12.8,12.8,0,58.0,155.0,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2024-08-08,pm25
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2021-05-07,Micrograms/cubic meter (LC),,1,100.0,4.4,4.4,0,24.0,155.0,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2024-08-08,pm25
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2021-05-10,Micrograms/cubic meter (LC),,1,100.0,2.6,2.6,0,14.0,155.0,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2024-08-08,pm25
